seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,tx_ids
chr19,3490821,3500674,9854,-,ENSG00000129932.10,37.4111707934027,-0.25854953794263486,0.0938150769953925,0.005636371728369632,0.00731589663732826,
chr19,19320829,19358754,37926,+,ENSG00000129933.21,3373.4229204551507,-0.03777554931895719,0.02434463895167832,0.12091271115572826,0.13991950215289145,
chr19,416589,461033,44445,-,ENSG00000129946.11,8.937004674512087,-0.3839880593871478,0.22835606316616314,0.08093965381788364,0.09538079237862485,
chr19,1876810,1885496,8687,-,ENSG00000129968.17,265.497867305521,-0.4983316501734855,0.05780711995764793,6.138016552261285e-18,1.447958417682851e-17,
chr20,38346482,38377013,30532,+,ENSG00000129988.6,19534.671856035067,0.29409446676947465,0.1386038373732696,0.03179928856274238,0.03901144349605267,
chr16,88874858,88977207,102350,-,ENSG00000129993.15,6.864117045526593,-0.30597731461766364,0.19878590000557123,0.10998790071162073,0.12778241717111796,
chr19,1397026,1401570,4545,-,ENSG00000130005.13,32.32788110324485,-2.4372732086903772,0.12316358501431254,1.0698068879271922e-89,9.001321687070191e-89,
chrX,6667865,7148158,480294,-,ENSG00000130021.15,670.6150038298531,0.33163572503398725,0.05046798243685743,6.404605514496369e-11,1.20732294662022e-10,
chr6,169751622,169781600,29979,+,ENSG00000130023.16,1156.0065601656656,-0.7519804487869198,0.02999764352012971,6.279577494531043e-139,9.474665847912787e-138,
chr6,169703902,169725566,21665,-,ENSG00000130024.15,7626.820933145354,0.020711551103896924,0.029922983533181256,0.49079488825061673,0.5235718921334178,
chrX,151694607,151705924,11318,+,ENSG00000130032.17,27.755950176111714,-1.036597220137871,0.16627492137465036,1.9855625774491775e-10,3.6844013169995566e-10,
chr12,4720400,4851927,131528,+,ENSG00000130035.9,1181.04316079327,-1.12363929048319,0.08317285111603177,5.0932243192258295e-42,2.067502255242075e-41,
chr12,3606633,3764819,158187,-,ENSG00000130038.10,67.99183714818737,-0.7209995855069619,0.09617008121995242,4.168941625063685e-14,8.755799490395262e-14,
chr9,88534033,88584274,50242,+,ENSG00000130045.17,44.483792719602555,-1.1949112464690261,0.10528012159314738,2.5268078804297173e-30,8.087043901250776e-30,
chrX,68647666,68725842,78177,+,ENSG00000130052.14,228.72811005720868,0.3822369496891383,0.056871631150978194,1.6241631017479814e-11,3.128488719472919e-11,
chrX,23783173,23786210,3038,+,ENSG00000130066.17,87134.31891538305,2.716896422566548,0.05615942855714748,0,0,
chrX,54530183,54621521,91339,+,ENSG00000130119.17,1864.4830831196418,-0.2749487035857576,0.037755599734164244,3.1576848326222035e-13,6.452053902698901e-13,
chr2,234952017,235055714,103698,+,ENSG00000130147.16,1729.1561910756127,-0.6066484086592709,0.03691043737375064,7.49524032305254e-61,4.186546937266487e-60,
chrX,14873421,14922327,48907,+,ENSG00000130150.12,2526.6513384256496,-0.01375041968500119,0.03436251579855348,0.6867523251723237,0.7118661504542371,
chr19,11199295,11262524,63230,-,ENSG00000130158.14,678.0270714724886,-0.14687227435506212,0.06989996177541216,0.035058561143358674,0.04282569417723191,
chr19,11505929,11529172,23244,-,ENSG00000130159.15,538.8616638623678,-0.06343748872959898,0.03594931396826378,0.07923622522268091,0.09345745760184582,
chr19,11089418,11133820,44403,+,ENSG00000130164.15,10431.424351400283,1.9850684886437702,0.07062373615265206,1.4463955465487137e-174,3.027613483409208e-173,
chr19,11551147,11559230,8084,-,ENSG00000130165.11,1324.9313288983108,0.1779121151459486,0.025511555995781605,3.181994246836376e-12,6.281430991663854e-12,
chr19,11435284,11450968,15685,+,ENSG00000130175.10,14691.049810965837,-0.30981752855394423,0.040850912878800626,9.021099366031263e-14,1.8757463892152382e-13,
chr19,11538767,11550323,11557,+,ENSG00000130176.8,3.0543540080294567,-1.4145009349158206,0.2653372433117871,3.577427091248295e-9,6.331462898505859e-9,
chr13,114234887,114272723,37837,+,ENSG00000130177.16,3337.6954215522596,-0.5293138381368657,0.024166078712263526,2.0788596257778758e-106,2.175747653585623e-105,
chr8,142727223,142736927,9705,+,ENSG00000130193.8,185.77225733376793,-1.0021263745276359,0.05967954747233655,1.4248292118095263e-63,8.311803195246997e-63,
chr19,44846175,44889223,43049,+,ENSG00000130202.10,1487.2280431413303,0.779263840488743,0.04548066961913428,1.1146740278108505e-65,6.731699807640985e-65,
chr19,44905791,44909393,3603,+,ENSG00000130203.10,41.78501981051979,-1.0630217852408965,0.16542079479555163,6.188741291591288e-11,1.1674870408164628e-10,
chr19,44890569,44903689,13121,+,ENSG00000130204.13,793.9533129240021,0.4916195898657549,0.053253991535956405,2.2445495971669713e-20,5.65415292773601e-20,
chr19,44914247,44919349,5103,+,ENSG00000130208.10,14.84311233149579,-1.5664083036069765,0.13935040725140296,4.721823555675678e-30,1.5037281955497512e-29,
chr9,89605012,89606555,1544,+,ENSG00000130222.11,55.65410071605794,3.02112634072967,0.12809934011991345,6.243067035767078e-124,8.04917171333849e-123,
chrX,115110616,115234096,123481,-,ENSG00000130224.15,357.0101232613085,-0.4900896977401028,0.07736075813316591,1.9879876967020847e-10,3.688605440776449e-10,
chr7,153748133,154894285,1146153,+,ENSG00000130226.18,9.682189048563473,-0.04359539944301317,0.18122937632901726,0.804542711212242,0.8215926229730312,
chr8,21919662,22006585,86924,+,ENSG00000130227.17,6744.125324202009,0.09968758874983553,0.028188405571766748,4.02810907078102e-4,5.629957266733035e-4,
chrX,15494566,15607236,112671,-,ENSG00000130234.13,10.784504989325397,-1.035605603410535,0.1795786985346213,0.5524588647929524,0.5836739388234133,
chr19,38403093,38409088,5996,+,ENSG00000130244.13,342.16261750873053,-0.5160082060535639,0.04763806496523514,1.9216580767659423e-27,5.780719380361067e-27,
chr19,5586999,5624046,37048,-,ENSG00000130254.12,2719.9334773626865,0.02270432243432069,0.05232813248078491,0.6177202454706144,0.6465099220694711,
chr19,5674947,5691875,16929,+,ENSG00000130255.13,2946.8679695426667,-0.3678264331451865,0.06383444841606396,6.437644860804252e-9,1.129077385732502e-8,
chr19,1782075,1812276,30202,-,ENSG00000130270.16,63.92208167673714,-1.0713755597660128,0.1095420181900613,5.803903482531368e-23,1.5651659968631288e-22,
chr2,240713761,240824293,110533,-,ENSG00000130294.18,90.1595283221945,-1.2464003711066634,0.20908294575707062,7.784800331127264e-10,1.413584798704456e-9,
chr19,17334920,17342731,7812,+,ENSG00000130299.17,295.8071488706193,-0.6575757607857484,0.03908511154411768,1.0143874853969773e-63,5.929437082949731e-63,
chr19,17351450,17377342,25893,-,ENSG00000130300.9,97.49916600994108,-0.527293092302821,0.24033239127375258,0.022196575138868885,0.02759064826752135,
chr19,17402939,17405630,2692,-,ENSG00000130303.14,416.66227534184884,2.4723136390293985,0.18818633729452353,2.3425992387459636e-40,9.163592151563358e-40,
chr19,17468769,17506168,37400,+,ENSG00000130304.17,993.9466694102243,-0.41340594517055246,0.049851105640229466,1.0854759232002295e-16,2.472140419813047e-16,
chr7,73302516,73308826,6311,-,ENSG00000130305.17,311.2515384279075,0.05039808967737584,0.04132481493242297,0.2176104799721965,0.24439574662572983,
chr19,17249171,17282786,33616,-,ENSG00000130307.12,14.134412572075918,0.15281806769125722,0.0985348277233581,0.11638601081785846,0.13491747758317377,
chr19,17555649,17583162,27514,+,ENSG00000130309.12,5270.4270378214615,-0.3813119622261682,0.03168578243025402,4.4688834219554066e-33,1.5198540442556766e-32,
chr19,17309518,17323298,13781,+,ENSG00000130311.11,886.9614832350903,0.19844629758147936,0.04073908212824835,8.914184201712766e-7,1.4297557768921452e-6,
chr19,17292609,17306843,14235,+,ENSG00000130312.7,251.9830479709576,-0.8349671247825727,0.048539263479660255,1.9087066875058877e-66,1.1639437300820243e-65,
chr19,17511636,17521288,9653,+,ENSG00000130313.7,532.1679530163318,-0.0871715531186868,0.03974068261178453,0.02804890227521505,0.034562415940851535,
chr19,2321520,2328611,7092,-,ENSG00000130332.15,302.185740654873,0.07132932637985337,0.05423402684760574,0.1877396884835677,0.21254069769589942,
chr6,158232236,158511828,279593,+,ENSG00000130338.13,1569.8712723200033,0.21725238772008795,0.044277576481748744,4.830460632585791e-7,7.843903007000094e-7,
chr6,157700387,157945077,244691,+,ENSG00000130340.17,10170.456104927216,0.36393888901541777,0.04053199816578581,2.315548228937316e-19,5.681191624337871e-19,
chr6,106570771,106629498,58728,-,ENSG00000130347.13,214.69767107225917,-0.3325163792904143,0.0476770679249017,2.8104594148274364e-12,5.554637807823516e-12,
chr6,106629578,106668417,38840,+,ENSG00000130348.11,830.9912321989259,-0.16145789089156368,0.037042842814971534,1.228272009288724e-5,1.8622136585506152e-5,
chr6,107028199,107051586,23388,+,ENSG00000130349.10,530.3375505306009,-0.26483842375067185,0.02904968244804637,7.194198418894675e-20,1.789844137130621e-19,
chr6,158972871,159000202,27332,-,ENSG00000130363.13,2222.8810877986125,0.17277954360261463,0.03303984706927422,1.6276242337170194e-7,2.6960003241101876e-7,
chr6,159890988,159917447,26460,+,ENSG00000130368.7,24.066538449903447,-0.056766236477935314,0.07117850189100466,0.42390050661531953,0.4567816779879963,
chr19,6210381,6279975,69595,-,ENSG00000130382.9,2407.1781749138677,-0.3476979407241119,0.03430447513979287,3.1620703703108102e-24,8.826778622409974e-24,
chr6,167826893,167972023,145131,+,ENSG00000130396.22,11362.413468839715,0.8793366725129756,0.04491460567693573,1.4194444334148583e-85,1.1309593436061203e-84,
chr19,38647649,38731589,83941,+,ENSG00000130402.14,12178.635334184592,-0.33265213240571223,0.03922778786761913,1.4173775490289615e-17,3.308167780932379e-17,
chr11,8391868,8594289,202422,-,ENSG00000130413.16,93.89182867290015,-0.27294483320390994,0.05655169026095968,1.3219749478413916e-6,2.101820218832237e-6,
chr2,239892450,240025743,133294,-,ENSG00000130414.13,3143.1786914181353,-0.40645813380344537,0.02343535472226916,2.052352266588645e-67,1.2675809860132273e-66,
chr7,99374249,99394816,20568,+,ENSG00000130429.16,1850.6712550533764,0.048779944176488794,0.06410517405912916,0.4446691326069001,0.47771467892232233,
chr5,61332258,61546172,213915,+,ENSG00000130449.6,2173.8345275050806,1.032097772453162,0.04655174324843136,3.21591236880394e-109,3.47426684215017e-108,
chr19,17747718,17788568,40851,+,ENSG00000130475.16,43.94687247201051,0.7111117781155121,0.08705084675460702,1.4831815443440098e-16,3.3649817675995043e-16,
chr19,17601336,17688365,87030,-,ENSG00000130477.16,310.13529329900115,7.95674572151147,0.15088669073517633,0,0,
chr19,17719242,17734513,15272,+,ENSG00000130479.11,178.1150368701697,0.399712215410561,0.05527497260190337,4.5304298078931236e-13,9.2024977128803e-13,
chr22,50545899,50551023,5125,+,ENSG00000130487.9,9.936177992666618,1.11614902163175,0.2423062559438048,1.7531474215713364e-6,2.7692617538035242e-6,
chr2,1631887,1744852,112966,-,ENSG00000130508.11,9310.345026415427,-0.2774056094455855,0.059915489178377475,3.243392466097643e-6,5.065473851508338e-6,
chr19,18418864,18434562,15699,+,ENSG00000130511.16,144.0733206182843,-1.7235978898130269,0.07299630930855802,4.471666433911251e-124,5.7781924366685596e-123,
chr19,18374731,18389176,14446,+,ENSG00000130513.7,1166.9262712328205,-0.05736230939095086,0.15449392522557745,0.8578595410126877,0.8704668209529925,
chr19,18340598,18369950,29353,+,ENSG00000130517.14,2367.8660336757716,-1.0089265612751022,0.05643101892673481,4.2461520972767394e-72,2.794920262094792e-71,
chr19,18257098,18274500,17403,-,ENSG00000130518.18,245.3369968740513,-0.32408456457995294,0.07118463840325777,5.065789695971184e-6,7.839670525077845e-6,
chr19,18306236,18323112,16877,-,ENSG00000130520.11,546.7835175332681,-0.49811282292285736,0.06286548821427955,1.936895650772004e-15,4.2553568011356816e-15,
chr19,18279694,18281622,1929,-,ENSG00000130522.6,652.8843617720657,0.5195581834255018,0.0587379761195826,8.67763204648416e-19,2.092510730141562e-18,
chr19,49157741,49211836,54096,+,ENSG00000130529.16,95.072549326611,-0.3983349250490546,0.08361186628967482,1.6518232583622994e-6,2.612243399830438e-6,
chr22,43824509,43862513,38005,-,ENSG00000130540.14,8.467628620424337,0.15445861855126275,0.18122611824886836,0.37726222759884886,0.4098673238309711,
chr19,7069703,7087968,18266,+,ENSG00000130544.12,563.5063076089307,-0.15539806639432338,0.021100090306147193,1.791676825228303e-13,3.693866206215407e-13,
chr9,135075422,135121180,45759,+,ENSG00000130558.20,3370.089995891026,1.3361083823726674,0.06400476697219903,1.529144426455866e-97,1.4313682955857622e-96,
chr9,135808487,135907546,99060,-,ENSG00000130559.19,2089.0988085456247,-0.016484083092022025,0.0353296040667918,0.6505683815927683,0.6776387762875229,
chr9,135932969,135961373,28405,-,ENSG00000130560.9,580.5220336404695,-0.38987475834042756,0.02475233246333558,6.123125294661165e-56,3.1705370061677352e-55,
chr2,233307816,233347055,39240,+,ENSG00000130561.17,35.99746116891964,-0.38205965901348204,0.08026014249186704,1.5924833740520225e-6,2.5213320858254007e-6,
chr20,63743668,63832038,88371,-,ENSG00000130584.12,419.5433272590087,0.8768496486099148,0.040786731913846,8.785656810894538e-103,8.79326014867982e-102,
chr20,63558086,63574239,16154,-,ENSG00000130589.16,600.3180117302461,2.4339265906487495,0.09636013190364551,7.901117060839487e-142,1.237324560712372e-140,
chr20,63974116,63980008,5893,-,ENSG00000130590.14,10.254188848847205,0.2797516525974007,0.1192480126363725,0.017513872006656,0.021958795507044302,
chr11,1850904,1892267,41364,+,ENSG00000130592.17,3337.065104337894,-4.594569390491175,0.0951809862824086,0,0,
chr11,1919703,1938706,19004,+,ENSG00000130595.20,147.04737588134188,-3.9666371481807587,0.14087744951276387,6.202852111254562e-176,1.3126438182371273e-174,
chr11,1838981,1841680,2700,+,ENSG00000130598.17,4.176606778367064,-3.562259462229907,0.2793710156773614,1.6245202282750706e-40,6.372990651289414e-40,
chr11,1995166,2004552,9387,-,ENSG00000130600.22,10508.40837081707,-2.959574687997394,0.1299221699962324,2.1600728605367127e-116,2.555625844716837e-115,
chr9,134641803,134844843,203041,+,ENSG00000130635.17,15997.973631700532,-0.7846614939337792,0.08945912722890137,1.1271975085870101e-18,2.712168768710865e-18,
chr22,45671798,45845307,173510,+,ENSG00000130638.18,5179.477154798437,0.004808652107914646,0.040650743912241855,0.9073665343072633,0.9159598454382665,
chr10,133278635,133318823,40189,-,ENSG00000130640.15,1689.2030708972236,0.04620315362498233,0.026305153617463314,0.07819534975946132,0.09229732802287918,
chr10,133520406,133561220,40815,+,ENSG00000130649.10,110.15007526209651,-1.0320060654602525,0.07703561961439387,2.93848098626647e-41,1.1742754874281868e-40,
chr9,137459952,137550402,90451,-,ENSG00000130653.16,256.04789752995106,-2.7219907638307395,0.0893411705382596,6.150593505943986e-205,1.646565136487088e-203,
chr19,39125770,39182816,57047,+,ENSG00000130669.17,441.35184249289915,0.26222006157969735,0.03713522796220854,1.6186727445404898e-12,3.226465062152838e-12,
chr20,25673195,25696853,23659,-,ENSG00000130684.14,1677.1997628013844,0.21034868459109704,0.027564390413271363,2.5886429212042533e-14,5.4725629071798165e-14,
chr1,26234200,26278808,44609,+,ENSG00000130695.16,1592.8379698977928,0.04547497646678114,0.0439801172805613,0.2773550810908574,0.3069190998771185,
chr20,61953469,62065881,112413,-,ENSG00000130699.20,570.4676766033508,0.09603005312394385,0.027565263910685842,4.803211306520636e-4,6.683407177995687e-4,
chr20,62307955,62367312,59358,-,ENSG00000130702.15,45.30385806597158,0.4967642886187996,0.12650096304525676,6.732958284269508e-5,9.835374833595662e-5,
chr20,62231922,62296213,64292,+,ENSG00000130703.17,2324.3966298451714,0.1247082092756469,0.02554181559441928,1.0535125628826678e-6,1.6835529625173488e-6,
chr20,62302093,62308862,6770,+,ENSG00000130706.13,747.3500212133854,0.6915818450715188,0.05057995626434049,5.6941318592198775e-43,2.3560871181351657e-42,
chr9,130444961,130501274,56314,+,ENSG00000130707.18,21704.093712543814,1.2063135831824774,0.051425644823664664,4.706812811191244e-123,6.011517411532494e-122,
chr9,130693721,130707288,13568,+,ENSG00000130713.17,1491.3609963586032,-0.3524995906587309,0.039422045382799004,3.997133855870171e-19,9.729920657364454e-19,
chr9,131502789,131523806,21018,+,ENSG00000130714.19,1031.7296254212695,-0.9192481783691652,0.045570739763901705,1.8868391218036386e-90,1.6045069443866973e-89,
chr9,131523801,131531264,7464,-,ENSG00000130717.13,1071.658255415503,-0.16502285250573862,0.02949077855522778,2.0429738306942308e-8,3.512262873789026e-8,
chr9,130902438,130939286,36849,-,ENSG00000130720.13,10.093978995416608,-0.5202390507039509,0.2708995557548616,0.04219897467281274,0.05120461043868213,
chr19,58551452,58555105,3654,-,ENSG00000130724.10,3137.1483753108023,0.36670501884971235,0.049348046776266044,9.578672973093011e-14,1.9902506815275002e-13,
chr19,58555712,58558954,3243,-,ENSG00000130725.8,1389.4367183710867,0.5174842321444061,0.026652553232245583,4.857991819531052e-84,3.770649355226618e-83,
chr19,58544064,58550722,6659,+,ENSG00000130726.12,4564.405490062513,0.08998929827267961,0.03752072398785046,0.012391234474837616,0.015727022245554986,
chr16,634427,636366,1940,-,ENSG00000130731.16,309.4201094759141,-0.4334369128982068,0.050388815287726194,8.079781070815163e-18,1.898276649750683e-17,
chr19,10922185,10928681,6497,-,ENSG00000130733.11,1163.9301043788196,-0.4811657335075965,0.0688739070658598,2.625299483854062e-12,5.194454838455471e-12,
chr19,10543895,10553418,9524,+,ENSG00000130734.10,194.9685599487203,0.7234188817650744,0.0457721102674726,1.90397831807627e-56,9.936601646458512e-56,
chrX,24054946,24078810,23865,+,ENSG00000130741.11,11048.83362686177,-0.2502708696661652,0.03436189130250795,3.112312846327239e-13,6.361031734165331e-13,
